resource_id,event_timestamp,dataset_split,heater_type_heat_pump,rated_power_kw,tank_capacity_l,minimum_comfort_temp_c,maximum_temp_c,temperature_band_c,recovery_rate_c_per_hour,baseline_duty_cycle,event_hour,event_weekday,flex_direction_reduce,pre_dispatch_temp_c,pre_dispatch_power_kw,directional_temperature_margin_c,directional_temperature_margin_fraction,potential_kw,prior_event_count,prior_response_ratio_mean,prior_response_ratio_ema,prior_response_ratio_std,prior_delivered_kw_mean,prior_availability_rate,prior_override_rate,target_delivered_kw,target_response_ratio,target_is_available,target_has_override,target_outcome,target_hot_water_draw_l
wh-0569,2025-11-17T19:45:00+05:30,validation,0,4.907976,159.125,48.04,58.856,10.816,8.703,0.156216,19.75,0,1,52.487,3.259336,4.447,0.41115,3.259336,25,0.590288,0.546683,0.377199,2.453101,0.8,0.2,2.562437,0.786184,1,0,partial,39.354
wh-0569,2025-11-26T07:45:00+05:30,validation,0,4.907976,159.125,48.04,58.856,10.816,8.703,0.156216,7.75,2,1,54.813,4.88409,6.773,0.626202,4.88409,26,0.597822,0.630508,0.371788,2.457306,0.807692,0.192308,1.312164,0.268661,1,1,override,13.426
wh-0569,2025-11-30T12:45:00+05:30,validation,0,4.907976,159.125,48.04,58.856,10.816,8.703,0.156216,12.75,6,1,54.28,3.796731,6.24,0.576923,3.796731,27,0.585631,0.503862,0.370096,2.414893,0.814815,0.222222,0.838224,0.220775,1,1,override,17.351
wh-0569,2025-12-04T07:45:00+05:30,validation,0,4.907976,159.125,48.04,58.856,10.816,8.703,0.156216,7.75,3,1,54.557,4.122106,6.517,0.602533,4.122106,28,0.5726,0.404781,0.36968,2.358584,0.821429,0.25,0.243624,0.059102,0,0,unavailable,16.755
wh-0569,2025-12-14T06:15:00+05:30,validation,0,4.907976,159.125,48.04,58.856,10.816,8.703,0.156216,6.25,6,1,56.511,3.288755,8.471,0.783192,3.288755,29,0.554894,0.283794,0.37514,2.285654,0.793103,0.241379,3.221022,0.979405,1,0,delivered,0.0
wh-0570,2025-06-22T19:15:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,19.25,6,1,56.149,2.751268,7.39,0.879029,2.751268,0,,,,,,,0.666236,0.242156,1,1,override,28.253
wh-0570,2025-06-25T19:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,19.0,2,0,54.419,0.316259,2.747,0.326752,3.634915,1,0.242156,0.242156,,0.666236,1.0,1.0,0.060386,0.016613,1,1,override,6.375
wh-0570,2025-07-03T20:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,20.0,3,1,53.64,3.556575,4.881,0.580588,3.556575,2,0.129385,0.163216,0.112772,0.363311,1.0,1.0,3.556575,1.0,1,0,delivered,21.485
wh-0570,2025-07-08T06:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,6.0,1,1,51.214,2.821142,2.455,0.292019,2.821142,3,0.41959,0.45609,0.420614,1.427732,1.0,0.666667,0.218234,0.077357,1,1,override,8.543
wh-0570,2025-07-17T08:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,8.0,3,0,50.342,0.176874,6.824,0.811705,3.7743,4,0.334031,0.323534,0.393253,1.125358,1.0,0.75,3.023916,0.801186,1,0,delivered,16.586
wh-0570,2025-07-19T08:45:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,8.75,5,0,54.645,0.834973,2.521,0.299869,3.116201,5,0.427462,0.490712,0.398291,1.505069,1.0,0.6,0.615566,0.197537,1,1,override,40.707
wh-0570,2025-07-29T19:45:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,19.75,1,1,52.668,3.461644,3.909,0.46497,3.461644,6,0.389141,0.388101,0.373549,1.356819,1.0,0.666667,0.917845,0.265147,1,1,override,39.985
wh-0570,2025-08-03T18:15:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,18.25,6,1,51.508,3.801887,2.749,0.326989,3.801887,7,0.371428,0.345067,0.34855,1.294108,1.0,0.714286,3.789738,0.996805,1,0,delivered,4.227
wh-0570,2025-08-06T19:30:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,19.5,2,1,50.485,3.690947,1.726,0.205305,3.690947,8,0.4496,0.573175,0.386106,1.606062,1.0,0.625,0.045184,0.012242,0,0,unavailable,9.652
wh-0570,2025-08-16T07:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,7.0,5,0,56.258,0.616401,0.908,0.108005,3.334773,9,0.401005,0.376849,0.389109,1.432631,0.888889,0.555556,2.349927,0.704674,1,0,partial,12.154
wh-0570,2025-08-19T06:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,6.0,1,1,49.356,3.00427,0.597,0.071012,3.00427,10,0.431372,0.491588,0.380216,1.524361,0.9,0.5,0.087753,0.029209,0,1,unavailable,21.676
wh-0570,2025-08-25T18:30:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,18.5,0,0,56.351,0.737447,0.815,0.096943,3.213727,11,0.394811,0.329755,0.380511,1.39376,0.818182,0.545455,2.051303,0.638294,1,0,partial,0.513
wh-0570,2025-08-31T18:45:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,18.75,6,0,47.689,0.333122,9.477,1.0,3.618052,12,0.415102,0.437744,0.370475,1.448555,0.833333,0.5,3.618052,1.0,1,0,delivered,0.0
wh-0570,2025-09-07T21:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,21.0,6,1,52.334,3.597118,3.575,0.425241,3.597118,13,0.460094,0.634533,0.388568,1.61544,0.846154,0.461538,0.027854,0.007743,0,0,unavailable,21.985
wh-0570,2025-09-11T08:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,8.0,3,0,52.617,0.287173,4.549,0.541097,3.664001,14,0.427783,0.415157,0.392138,1.502041,0.785714,0.428571,3.305442,0.90214,1,0,delivered,13.212
wh-0570,2025-09-19T08:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,8.0,4,1,56.103,3.854237,7.344,0.873558,3.854237,15,0.459407,0.585601,0.39689,1.622267,0.8,0.4,3.854237,1.0,1,0,delivered,37.336
wh-0570,2025-09-23T20:45:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,20.75,1,0,51.98,0.877162,5.186,0.616867,3.074012,16,0.493194,0.730641,0.405956,1.761766,0.8125,0.375,3.055543,0.993992,1,0,delivered,9.11
wh-0570,2025-09-29T08:45:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,8.75,0,1,50.271,2.316712,1.512,0.17985,2.316712,17,0.522653,0.822814,0.411085,1.83787,0.823529,0.352941,1.759776,0.759601,1,0,partial,10.607
wh-0570,2025-10-05T18:45:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,18.75,6,1,48.65,2.215816,0.0,0.0,2.215816,18,0.535816,0.800689,0.403173,1.833531,0.833333,0.333333,0.025451,0.011486,0,0,unavailable,16.214
wh-0570,2025-10-15T20:30:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,20.5,2,0,52.38,0.977464,4.786,0.569287,2.97371,19,0.50822,0.524468,0.409514,1.738369,0.789474,0.315789,0.078501,0.026398,0,0,unavailable,27.811
wh-0570,2025-10-21T20:15:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,20.25,1,0,53.195,0.829568,3.971,0.472344,3.121606,20,0.484129,0.350144,0.412727,1.655376,0.75,0.3,0.584274,0.187171,1,1,override,36.919
wh-0570,2025-10-23T18:15:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,18.25,3,1,48.863,2.479924,0.104,0.012371,2.479924,21,0.469988,0.293103,0.407715,1.604371,0.761905,0.333333,0.041899,0.016895,0,0,unavailable,5.42
wh-0570,2025-10-31T07:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,7.0,4,1,51.382,2.605726,2.623,0.312002,2.605726,22,0.449393,0.19643,0.409369,1.53335,0.727273,0.318182,0.149845,0.057506,0,0,unavailable,18.981
wh-0570,2025-11-07T18:30:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,18.5,4,0,51.019,0.228493,6.147,0.731176,3.722681,23,0.432354,0.147807,0.408269,1.473197,0.695652,0.304348,0.044315,0.011904,1,1,override,22.849
wh-0570,2025-11-10T19:15:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,19.25,0,1,52.941,3.683729,4.182,0.497443,3.683729,24,0.414836,0.100241,0.408408,1.41366,0.708333,0.333333,0.24164,0.065597,0,0,unavailable,8.441
wh-0570,2025-11-16T07:30:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,7.5,6,1,56.728,3.723936,7.969,0.947901,3.723936,25,0.400866,0.088115,0.405966,1.36678,0.68,0.32,3.61372,0.970403,1,0,delivered,38.757
wh-0570,2025-11-22T07:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,7.0,5,0,54.688,0.004971,2.478,0.294754,3.946203,26,0.422771,0.396916,0.412875,1.4532,0.692308,0.307692,2.934214,0.743554,1,0,partial,14.3
wh-0570,2025-11-28T19:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,19.0,4,1,50.531,3.016957,1.772,0.210777,3.016957,27,0.434652,0.518239,0.409661,1.508053,0.703704,0.296296,0.198475,0.065787,0,0,unavailable,11.774
wh-0570,2025-12-05T19:00:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,19.0,4,1,53.896,3.713756,5.137,0.611038,3.713756,28,0.421478,0.359881,0.408062,1.461282,0.678571,0.285714,2.95013,0.794379,1,0,partial,8.567
wh-0570,2025-12-14T18:45:00+05:30,validation,1,3.951174,221.259,48.759,57.166,8.407,5.886,0.263367,18.75,6,1,54.735,3.882944,5.976,0.710836,3.882944,29,0.434337,0.511955,0.406697,1.512622,0.689655,0.275862,0.202096,0.052047,0,0,unavailable,0.0
wh-0571,2025-06-19T07:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,7.25,3,1,50.196,5.109621,0.102,0.013053,5.109621,0,,,,,,,0.136197,0.026655,0,1,unavailable,44.119
wh-0571,2025-06-28T19:45:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,19.75,5,1,49.965,3.670271,0.0,0.0,3.670271,1,0.026655,0.026655,,0.136197,0.0,1.0,0.776171,0.211475,1,1,override,11.676
wh-0571,2025-07-01T20:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,20.0,1,1,55.14,4.456619,5.046,0.645764,4.456619,2,0.119065,0.091342,0.09241,0.456184,0.5,1.0,3.489019,0.782885,1,0,partial,5.683
wh-0571,2025-07-09T20:45:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,20.75,2,0,55.615,0.662642,2.293,0.293448,4.462716,3,0.340338,0.333382,0.321896,1.467129,0.666667,0.666667,0.190542,0.042696,0,0,unavailable,23.698
wh-0571,2025-07-15T21:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,21.0,1,1,51.203,4.258945,1.109,0.141925,4.258945,4,0.265928,0.231642,0.307121,1.147982,0.5,0.5,0.109311,0.025666,0,1,unavailable,19.664
wh-0571,2025-07-20T19:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,19.25,6,0,54.885,0.694623,3.023,0.38687,4.430735,5,0.217875,0.15955,0.291024,0.940248,0.4,0.6,0.338002,0.076286,0,1,unavailable,57.858
wh-0571,2025-07-29T17:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,17.0,1,1,56.631,4.087316,6.537,0.836575,4.087316,6,0.194277,0.130408,0.270857,0.839874,0.333333,0.666667,3.494814,0.855039,1,0,delivered,29.197
wh-0571,2025-08-02T20:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,20.25,5,0,53.874,0.570365,4.034,0.516253,4.554993,7,0.288672,0.384029,0.341094,1.219151,0.428571,0.571429,0.26281,0.057697,0,1,unavailable,22.116
wh-0571,2025-08-09T19:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,19.5,5,1,53.009,4.400915,2.915,0.373048,4.400915,8,0.2598,0.269813,0.328081,1.099608,0.375,0.625,3.136713,0.712741,1,0,partial,0.0
wh-0571,2025-08-13T17:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,17.25,2,1,54.751,4.724537,4.657,0.595982,4.724537,9,0.310127,0.424838,0.340499,1.325953,0.444444,0.555556,3.991947,0.844939,1,0,delivered,17.936
wh-0571,2025-08-22T08:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,8.25,4,1,54.309,3.330207,4.215,0.539416,3.330207,10,0.363608,0.571873,0.360677,1.592553,0.5,0.5,0.866006,0.260046,1,1,override,47.828
wh-0571,2025-08-26T07:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,7.0,1,1,56.705,3.265133,6.611,0.846046,3.265133,11,0.354193,0.462734,0.345178,1.526503,0.545455,0.545455,0.876495,0.268441,1,1,override,17.671
wh-0571,2025-09-01T07:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,7.25,0,1,51.585,4.121188,1.491,0.190811,4.121188,12,0.347047,0.394731,0.331332,1.472336,0.583333,0.583333,0.238334,0.057831,1,1,override,14.311
wh-0571,2025-09-05T08:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,8.25,4,1,51.972,3.487644,1.878,0.240338,3.487644,13,0.3248,0.276816,0.327529,1.377412,0.615385,0.615385,1.976619,0.566749,1,0,partial,16.488
wh-0571,2025-09-13T18:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,18.0,5,0,54.515,1.10572,3.393,0.434221,4.019638,14,0.342082,0.378293,0.321707,1.420213,0.642857,0.571429,1.126775,0.280318,1,1,override,6.473
wh-0571,2025-09-18T08:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,8.0,3,1,54.103,4.700834,4.009,0.513053,4.700834,15,0.337964,0.344002,0.31118,1.40065,0.666667,0.6,3.539808,0.753017,1,0,partial,26.894
wh-0571,2025-09-26T07:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,7.5,4,1,56.954,5.083152,6.86,0.877911,5.083152,16,0.363905,0.487157,0.317608,1.534348,0.6875,0.5625,0.952909,0.187464,1,1,override,4.747
wh-0571,2025-09-30T07:45:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,7.75,1,1,55.175,4.762877,5.081,0.650243,4.762877,17,0.353526,0.382264,0.31091,1.500145,0.705882,0.588235,4.686111,0.983882,1,0,delivered,14.588
wh-0571,2025-10-07T06:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,6.25,1,1,56.74,4.676376,6.646,0.850525,4.676376,18,0.388546,0.592831,0.334878,1.677144,0.722222,0.555556,0.275844,0.058987,0,0,unavailable,0.0
wh-0571,2025-10-14T19:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,19.5,1,1,53.872,4.873591,3.778,0.483491,4.873591,19,0.371201,0.405985,0.33415,1.603391,0.684211,0.526316,4.057419,0.832532,1,0,delivered,16.807
wh-0571,2025-10-20T20:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,20.25,0,0,53.894,1.121415,4.014,0.513693,4.003943,20,0.394267,0.555277,0.340856,1.726092,0.7,0.5,0.012305,0.003073,0,1,unavailable,35.646
wh-0571,2025-10-25T12:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,12.5,5,1,56.235,4.354485,6.141,0.785897,4.354485,21,0.375639,0.362005,0.342915,1.644483,0.666667,0.52381,3.934812,0.903623,1,0,delivered,23.194
wh-0571,2025-11-02T18:15:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,18.25,6,0,52.855,0.038784,5.053,0.64666,5.086574,22,0.399638,0.551572,0.35262,1.748589,0.681818,0.5,0.389179,0.076511,0,0,unavailable,9.401
wh-0571,2025-11-08T19:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,19.5,5,1,53.475,4.706613,3.381,0.432685,4.706613,23,0.385589,0.3853,0.351108,1.689484,0.652174,0.478261,0.153547,0.032624,0,0,unavailable,16.087
wh-0571,2025-11-10T06:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,6.0,0,0,54.09,0.68823,3.818,0.48861,4.437128,24,0.370882,0.261864,0.350877,1.625487,0.625,0.458333,2.707064,0.610094,1,0,partial,7.01
wh-0571,2025-11-18T19:45:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,19.75,1,1,55.237,4.732292,5.143,0.658178,4.732292,25,0.380451,0.383744,0.346969,1.66875,0.64,0.44,4.127967,0.872298,1,0,delivered,25.75
wh-0571,2025-11-25T06:00:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,6.0,1,1,52.964,3.832207,2.87,0.367289,3.832207,26,0.399368,0.554738,0.353134,1.763335,0.653846,0.423077,0.12379,0.032303,0,0,unavailable,11.216
wh-0571,2025-11-28T06:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,6.5,4,1,54.087,3.426003,3.993,0.511006,3.426003,27,0.385773,0.371886,0.353399,1.702611,0.62963,0.407407,2.570161,0.750192,1,0,partial,0.0
wh-0571,2025-12-04T07:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,7.5,3,1,50.629,3.782727,0.535,0.068467,3.782727,28,0.398788,0.504293,0.353559,1.733595,0.642857,0.392857,0.863597,0.2283,1,1,override,0.0
wh-0571,2025-12-14T18:30:00+05:30,validation,0,5.125358,195.717,50.094,57.908,7.814,8.951,0.256268,18.5,6,1,49.354,3.198866,0.0,0.0,3.198866,29,0.392909,0.407695,0.348799,1.703595,0.655172,0.413793,0.235198,0.073525,0,0,unavailable,18.98
wh-0572,2025-06-22T07:15:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,7.25,6,1,53.785,2.792398,3.143,0.314143,2.792398,0,,,,,,,0.137876,0.049376,0,0,unavailable,44.099
wh-0572,2025-06-27T18:45:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,18.75,4,1,57.764,2.564424,7.122,0.711844,2.564424,1,0.049376,0.049376,,0.137876,0.0,0.0,2.199228,0.857591,1,0,delivered,17.76
wh-0572,2025-07-02T08:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,8.0,2,0,56.777,0.729647,3.87,0.386807,3.694558,2,0.453483,0.332251,0.404108,1.168552,0.5,0.0,0.029695,0.008038,0,1,unavailable,20.788
wh-0572,2025-07-08T19:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,19.0,1,1,53.042,3.595453,2.4,0.23988,3.595453,3,0.305002,0.218777,0.391104,0.788933,0.333333,0.333333,2.395507,0.66626,1,0,partial,5.856
wh-0572,2025-07-14T08:15:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,8.25,0,0,56.452,0.417231,4.195,0.41929,4.006974,4,0.395316,0.375396,0.373084,1.190576,0.5,0.25,3.987599,0.995165,1,0,delivered,22.995
wh-0572,2025-07-23T19:15:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,19.25,2,0,56.441,0.579853,4.206,0.42039,3.844352,5,0.515286,0.592315,0.411004,1.749981,0.6,0.2,0.301145,0.078335,0,0,unavailable,14.319
wh-0572,2025-07-28T19:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,19.0,0,1,55.813,3.921682,5.171,0.516842,3.921682,6,0.442461,0.412422,0.409008,1.508508,0.5,0.166667,0.14125,0.036018,0,0,unavailable,7.807
wh-0572,2025-08-02T06:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,6.0,5,0,55.749,0.981539,4.898,0.489555,3.442666,7,0.384398,0.280681,0.404497,1.313186,0.428571,0.142857,0.213902,0.062133,0,0,unavailable,26.811
wh-0572,2025-08-06T18:15:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,18.25,2,0,53.971,0.536998,6.676,0.667266,3.887207,8,0.344114,0.204189,0.393096,1.175775,0.375,0.125,3.677586,0.946074,1,0,delivered,2.736
wh-0572,2025-08-13T20:15:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,20.25,2,0,50.222,0.274427,10.425,1.0,4.149778,9,0.410999,0.463849,0.416105,1.453754,0.444444,0.111111,0.27617,0.066551,1,1,override,10.363
wh-0572,2025-08-19T21:30:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,21.5,1,0,52.367,0.425038,8.28,0.827586,3.999167,10,0.376554,0.324795,0.408053,1.335996,0.5,0.2,0.186639,0.046669,0,0,unavailable,34.59
wh-0572,2025-08-28T07:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,7.0,3,1,56.611,3.910153,5.969,0.596602,3.910153,11,0.346565,0.227451,0.400454,1.231509,0.454545,0.181818,0.310895,0.07951,0,1,unavailable,19.714
wh-0572,2025-09-02T06:15:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,6.25,1,1,51.494,3.918969,0.852,0.085157,3.918969,12,0.32431,0.175671,0.390446,1.154791,0.416667,0.25,0.139077,0.035488,0,0,unavailable,15.376
wh-0572,2025-09-06T18:30:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,18.5,5,0,55.908,0.174477,4.739,0.473663,4.249728,13,0.302093,0.126607,0.382942,1.076659,0.384615,0.230769,0.244057,0.057429,0,0,unavailable,19.346
wh-0572,2025-09-13T19:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,19.0,5,1,57.059,4.105145,6.417,0.641379,4.105145,14,0.284617,0.102395,0.374353,1.017188,0.357143,0.214286,4.105145,1.0,1,0,delivered,9.967
wh-0572,2025-09-17T12:30:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,12.5,2,0,50.051,0.398541,10.596,1.0,4.025664,15,0.332309,0.416557,0.403288,1.223051,0.4,0.2,3.533525,0.87775,1,0,delivered,17.285
wh-0572,2025-09-26T19:45:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,19.75,4,1,55.224,4.315024,4.582,0.457971,4.315024,16,0.366399,0.577974,0.412199,1.367456,0.4375,0.1875,3.523816,0.816639,1,0,delivered,12.096
wh-0572,2025-09-29T18:45:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,18.75,0,1,53.906,2.481969,3.264,0.326237,2.481969,17,0.392884,0.661507,0.413686,1.494301,0.470588,0.176471,0.092967,0.037457,0,1,unavailable,11.593
wh-0572,2025-10-09T20:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,20.0,3,1,52.13,4.068024,1.488,0.148726,4.068024,18,0.373138,0.443089,0.410192,1.416449,0.444444,0.222222,2.827526,0.695061,1,0,partial,13.686
wh-0572,2025-10-12T07:30:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,7.5,6,1,54.064,3.866119,3.422,0.342029,3.866119,19,0.390081,0.53128,0.405671,1.490716,0.473684,0.210526,0.476622,0.123282,1,1,override,1.591
wh-0572,2025-10-18T20:15:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,20.25,5,1,57.543,3.547989,6.901,0.689755,3.547989,20,0.376741,0.38848,0.399652,1.440011,0.5,0.25,0.291721,0.082221,1,1,override,27.999
wh-0572,2025-10-25T07:45:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,7.75,5,0,56.92,0.219067,3.727,0.372514,4.205138,21,0.362717,0.28129,0.395031,1.385331,0.52381,0.285714,2.217225,0.527266,1,0,partial,17.663
wh-0572,2025-11-01T06:45:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,6.75,5,1,53.348,3.03924,2.706,0.270465,3.03924,22,0.370196,0.367381,0.387468,1.423144,0.545455,0.272727,0.114654,0.037725,1,1,override,0.0
wh-0572,2025-11-06T18:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,18.0,3,0,57.69,0.088443,2.957,0.295552,4.335762,23,0.355741,0.252002,0.384969,1.366253,0.565217,0.304348,3.892528,0.897773,1,0,delivered,12.508
wh-0572,2025-11-14T18:30:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,18.5,4,1,51.502,2.646175,0.86,0.085957,2.646175,24,0.378325,0.478022,0.392119,1.471515,0.583333,0.291667,1.555726,0.587915,1,0,partial,11.701
wh-0572,2025-11-20T20:30:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,20.5,3,0,52.844,0.476414,7.803,0.77991,3.947791,25,0.386709,0.516484,0.386386,1.474883,0.6,0.28,0.022734,0.005759,0,0,unavailable,41.99
wh-0572,2025-11-22T19:30:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,19.5,5,1,55.772,2.444521,5.13,0.512744,2.444521,26,0.372057,0.33773,0.3859,1.419031,0.576923,0.269231,1.796444,0.734886,1,0,partial,9.224
wh-0572,2025-11-28T07:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,7.0,4,1,57.038,3.094279,6.396,0.63928,3.094279,27,0.385495,0.476735,0.384836,1.43301,0.592593,0.259259,2.860629,0.92449,1,0,delivered,10.575
wh-0572,2025-12-08T06:00:00+05:30,validation,0,4.424205,297.123,50.642,60.647,10.005,8.16,0.149156,6.0,0,1,56.867,3.61841,6.225,0.622189,3.61841,28,0.404745,0.633449,0.390915,1.483996,0.607143,0.25,2.907048,0.803405,1,0,delivered,12.409
