id,type,location_id,rated_power_kw,earliest_start,latest_end,required_kwh,minimum_kwh,maximum_kwh,minimum_duration,maximum_duration,deadline,min_power,max_power,override_rate,availability_rate,state,battery_capacity_kwh,arrival_soc_pct,target_soc_pct,dataset_split,acn_source_session
ev_0611,ev,simulation_feeder_01,3.64,2026-01-15T21:15:00+05:30,2026-01-16T06:23:53+05:30,4.643,3.714,33.299,15,548,2026-01-16T06:23:53+05:30,1.4,3.64,0.1164,0.8697,available,97.35,16.9,21.7,test,time series data/caltech/California_Garage_01/2-39-129-17-2019-04-25T15-49-41-088498.csv.gz
ev_0612,ev,simulation_feeder_02,11.0,2026-01-15T23:00:00+05:30,2026-01-16T00:05:47+05:30,11.757,9.406,12.06,15,65,2026-01-16T00:05:47+05:30,1.4,11.0,0.0612,0.9457,available,36.72,46.0,78.0,test,time series data/caltech/California_Garage_02/2-6-3-1632-2020-10-17T17-35-54-468258.csv.gz
ev_0613,ev,simulation_feeder_03,3.28,2026-01-15T01:45:00+05:30,2026-01-15T07:43:32+05:30,0.652,0.522,19.6,15,358,2026-01-15T07:43:32+05:30,1.4,3.28,0.1014,0.9515,available,41.52,84.0,85.6,test,time series data/office_01/Parking_Lot_01/19-102-260-1638-2019-08-21T20-22-02-264666.csv.gz
ev_0614,ev,simulation_feeder_04,5.29,2026-01-15T10:30:00+05:30,2026-01-15T11:23:58+05:30,4.613,3.69,4.758,15,53,2026-01-15T11:23:58+05:30,1.4,5.29,0.0238,0.8799,available,99.81,51.0,55.6,test,time series data/caltech/California_Garage_01/2-39-131-30-2018-07-14T05-14-33-300770.csv.gz
ev_0615,ev,simulation_feeder_05,3.42,2026-01-15T21:30:00+05:30,2026-01-16T03:12:20+05:30,2.603,2.082,19.513,15,342,2026-01-16T03:12:20+05:30,1.4,3.42,0.126,0.8821,available,76.54,26.4,29.8,test,time series data/caltech/California_Garage_01/2-39-127-19-2018-08-14T16-11-14-822268.csv.gz
ev_0616,ev,simulation_feeder_06,3.57,2026-01-15T21:00:00+05:30,2026-01-15T21:47:26+05:30,1.681,1.345,2.822,15,47,2026-01-15T21:47:26+05:30,1.4,3.57,0.1897,0.9568,available,54.51,42.3,45.4,test,time series data/caltech/California_Garage_01/2-39-78-361-2018-05-29T15-33-56-243626.csv.gz
ev_0617,ev,simulation_feeder_07,6.92,2026-01-15T04:15:00+05:30,2026-01-15T04:30:00+05:30,1.285,1.028,1.73,15,15,2026-01-15T04:30:00+05:30,1.4,6.92,0.1682,0.9142,available,50.84,35.2,37.7,test,time series data/caltech/California_Garage_01/2-39-126-20-2018-07-22T22-53-04-046760.csv.gz
ev_0618,ev,simulation_feeder_08,7.14,2026-01-15T12:00:00+05:30,2026-01-16T01:52:09+05:30,39.761,31.809,76.33,15,832,2026-01-16T01:52:09+05:30,1.4,7.14,0.0828,0.9617,available,76.33,13.9,66.0,test,time series data/caltech/California_Garage_01/2-39-89-25-2019-01-05T06-38-52-714347.csv.gz
ev_0619,ev,simulation_feeder_09,11.32,2026-01-15T11:45:00+05:30,2026-01-15T12:00:00+05:30,0.29,0.232,2.83,15,15,2026-01-15T12:00:00+05:30,1.4,11.32,0.0291,0.9782,available,64.37,66.4,66.9,test,time series data/caltech/California_Garage_02/2-6-3-4515-2020-09-12T06-27-35-829671.csv.gz
ev_0620,ev,simulation_feeder_10,3.55,2026-01-15T02:15:00+05:30,2026-01-15T03:33:56+05:30,4.305,3.444,4.67,15,78,2026-01-15T03:33:56+05:30,1.4,3.55,0.1037,0.8717,available,37.48,55.1,66.6,test,time series data/caltech/California_Garage_01/2-39-91-441-2019-03-28T20-45-42-930497.csv.gz
ev_0621,ev,simulation_feeder_01,1.64,2026-01-15T03:15:00+05:30,2026-01-15T07:46:39+05:30,0.412,0.33,7.425,15,271,2026-01-15T07:46:39+05:30,1.4,1.64,0.1296,0.8648,available,67.83,74.6,75.2,test,time series data/caltech/S_Wilson_Garage_01/2-105-277-1698-2020-02-27T21-47-50-631283.csv.gz
ev_0622,ev,simulation_feeder_02,6.82,2026-01-15T08:45:00+05:30,2026-01-15T10:06:15+05:30,8.818,7.054,9.235,15,81,2026-01-15T10:06:15+05:30,1.4,6.82,0.1199,0.9852,available,43.0,48.0,68.5,test,time series data/caltech/California_Garage_01/2-39-95-27-2018-08-15T03-18-07-838963.csv.gz
ev_0623,ev,simulation_feeder_03,6.86,2026-01-15T22:45:00+05:30,2026-01-16T07:43:56+05:30,15.06,12.048,61.618,15,538,2026-01-16T07:43:56+05:30,1.4,6.86,0.1161,0.9442,available,63.53,21.3,45.0,test,time series data/caltech/California_Garage_01/2-39-92-436-2019-07-01T17-16-02-148553.csv.gz
ev_0624,ev,simulation_feeder_04,6.9,2026-01-15T10:00:00+05:30,2026-01-16T02:53:21+05:30,30.547,24.438,61.92,15,1013,2026-01-16T02:53:21+05:30,1.4,6.9,0.0797,0.9185,available,61.92,32.9,82.2,test,time series data/caltech/N_Wilson_Garage_01/2-137-441-3009-2020-06-27T04-31-45-220754.csv.gz
ev_0625,ev,simulation_feeder_05,3.6,2026-01-15T01:15:00+05:30,2026-01-15T01:38:23+05:30,1.403,1.122,1.403,15,23,2026-01-15T01:38:23+05:30,1.4,3.6,0.0794,0.8749,available,92.09,14.4,15.9,test,time series data/caltech/California_Garage_01/2-39-91-437-2020-01-25T16-36-03-069820.csv.gz
ev_0626,ev,simulation_feeder_06,2.34,2026-01-15T20:45:00+05:30,2026-01-15T22:56:31+05:30,0.452,0.362,5.129,15,131,2026-01-15T22:56:31+05:30,1.4,2.34,0.16,0.9365,available,85.35,76.7,77.2,test,time series data/caltech/California_Garage_01/2-39-131-30-2018-08-10T15-17-31-488885.csv.gz
ev_0627,ev,simulation_feeder_07,2.35,2026-01-15T20:15:00+05:30,2026-01-15T21:37:13+05:30,2.398,1.918,3.22,15,82,2026-01-15T21:37:13+05:30,1.4,2.35,0.07,0.9473,available,37.11,70.0,76.5,test,time series data/jpl/Arroyo_Garage_01/1-1-194-818-2020-10-07T14-58-35-368704.csv.gz
ev_0628,ev,simulation_feeder_08,10.91,2026-01-15T01:00:00+05:30,2026-01-15T03:26:51+05:30,6.034,4.827,26.702,15,146,2026-01-15T03:26:51+05:30,1.4,10.91,0.1737,0.9022,available,60.4,71.5,81.5,test,time series data/caltech/California_Garage_02/2-6-3-1627-2019-08-05T19-34-59-145159.csv.gz
ev_0629,ev,simulation_feeder_09,3.45,2026-01-15T20:15:00+05:30,2026-01-16T05:59:32+05:30,5.585,4.468,33.611,15,584,2026-01-16T05:59:32+05:30,1.4,3.45,0.0942,0.9162,available,73.3,34.5,42.1,test,time series data/caltech/California_Garage_01/2-39-79-382-2018-08-09T14-49-58-117909.csv.gz
ev_0630,ev,simulation_feeder_10,6.62,2026-01-15T22:00:00+05:30,2026-01-16T07:19:05+05:30,36.382,29.106,61.686,15,559,2026-01-16T07:19:05+05:30,1.4,6.62,0.0569,0.9759,available,85.65,13.0,55.5,test,time series data/caltech/N_Wilson_Garage_01/2-137-441-3012-2020-01-06T16-36-40-360516.csv.gz
ev_0631,ev,simulation_feeder_01,3.5,2026-01-15T16:00:00+05:30,2026-01-15T18:24:16+05:30,6.033,4.826,8.416,15,144,2026-01-15T18:24:16+05:30,1.4,3.5,0.1223,0.9894,available,85.75,15.9,22.9,test,time series data/caltech/California_Garage_01/2-39-78-365-2018-09-28T10-43-10-692783.csv.gz
ev_0632,ev,simulation_feeder_02,6.97,2026-01-15T02:30:00+05:30,2026-01-15T04:06:01+05:30,9.778,7.822,11.154,15,96,2026-01-15T04:06:01+05:30,1.4,6.97,0.1268,0.9261,available,38.96,17.1,42.2,test,time series data/caltech/California_Garage_01/2-39-126-20-2018-09-29T21-03-58-197295.csv.gz
ev_0633,ev,simulation_feeder_03,3.54,2026-01-15T20:30:00+05:30,2026-01-16T05:29:52+05:30,4.958,3.966,31.852,15,539,2026-01-16T05:29:52+05:30,1.4,3.54,0.0824,0.9192,available,76.14,25.7,32.2,test,time series data/caltech/California_Garage_01/2-39-78-360-2018-07-02T15-09-00-127387.csv.gz
ev_0634,ev,simulation_feeder_04,1.73,2026-01-15T02:30:00+05:30,2026-01-15T04:17:38+05:30,0.872,0.698,3.103,15,107,2026-01-15T04:17:38+05:30,1.4,1.73,0.1981,0.8697,available,96.8,64.1,65.0,test,time series data/caltech/California_Garage_01/2-39-131-30-2019-10-05T21-09-40-240190.csv.gz
ev_0635,ev,simulation_feeder_05,6.65,2026-01-15T01:00:00+05:30,2026-01-15T01:15:00+05:30,0.184,0.147,1.663,15,15,2026-01-15T01:15:00+05:30,1.4,6.65,0.0988,0.9454,available,62.02,47.0,47.3,test,time series data/caltech/California_Garage_01/2-39-127-19-2018-08-19T19-41-34-934013.csv.gz
ev_0636,ev,simulation_feeder_06,1.72,2026-01-15T00:15:00+05:30,2026-01-15T05:22:47+05:30,0.861,0.689,8.823,15,307,2026-01-15T05:22:47+05:30,1.4,1.72,0.0992,0.8811,available,79.88,81.0,82.1,test,time series data/caltech/California_Garage_01/2-39-88-24-2019-09-03T18-57-58-786521.csv.gz
ev_0637,ev,simulation_feeder_07,16.74,2026-01-15T01:00:00+05:30,2026-01-15T07:30:23+05:30,62.702,50.162,88.61,15,390,2026-01-15T07:30:23+05:30,1.4,16.74,0.0424,0.9736,available,88.61,17.4,88.2,test,time series data/caltech/California_Garage_02/2-6-3-1625-2019-11-17T19-39-45-961729.csv.gz
ev_0638,ev,simulation_feeder_08,2.33,2026-01-15T22:30:00+05:30,2026-01-16T01:26:48+05:30,0.777,0.622,6.866,15,176,2026-01-16T01:26:48+05:30,1.4,2.33,0.0877,0.9336,available,43.31,84.7,86.5,test,time series data/caltech/California_Garage_01/2-39-79-376-2019-11-16T17-12-49-410458.csv.gz
ev_0639,ev,simulation_feeder_09,6.99,2026-01-15T05:30:00+05:30,2026-01-15T06:42:27+05:30,8.157,6.526,8.44,15,72,2026-01-15T06:42:27+05:30,1.4,6.99,0.1471,0.9235,available,96.69,26.3,34.7,test,time series data/caltech/California_Garage_01/2-39-91-441-2018-10-10T00-00-20-338346.csv.gz
ev_0640,ev,simulation_feeder_10,11.25,2026-01-15T00:30:00+05:30,2026-01-15T01:12:11+05:30,7.576,6.061,7.909,15,42,2026-01-15T01:12:11+05:30,1.4,11.25,0.0608,0.9069,available,99.49,63.1,70.7,test,time series data/caltech/California_Garage_02/2-6-3-1631-2020-10-31T19-06-03-836816.csv.gz
ev_0641,ev,simulation_feeder_01,7.05,2026-01-15T07:00:00+05:30,2026-01-16T00:11:56+05:30,52.368,41.894,94.2,15,1031,2026-01-16T00:11:56+05:30,1.4,7.05,0.1576,0.9798,available,94.2,28.1,83.7,test,time series data/caltech/California_Garage_01/2-39-129-17-2020-06-18T01-38-18-424678.csv.gz
ev_0642,ev,simulation_feeder_02,16.9,2026-01-15T00:30:00+05:30,2026-01-15T09:37:54+05:30,57.619,46.095,97.7,15,547,2026-01-15T09:37:54+05:30,1.4,16.9,0.0443,0.9857,available,97.7,20.7,79.7,test,time series data/caltech/California_Garage_02/2-6-3-1623-2019-11-18T19-09-48-933972.csv.gz
ev_0643,ev,simulation_feeder_03,3.48,2026-01-15T21:15:00+05:30,2026-01-16T05:58:15+05:30,3.144,2.515,30.348,15,523,2026-01-16T05:58:15+05:30,1.4,3.48,0.0394,0.8778,available,64.77,23.7,28.6,test,time series data/caltech/California_Garage_01/2-39-78-366-2018-07-24T15-49-51-180720.csv.gz
ev_0644,ev,simulation_feeder_04,6.9,2026-01-15T09:45:00+05:30,2026-01-15T10:00:00+05:30,1.232,0.986,1.725,15,15,2026-01-15T10:00:00+05:30,1.4,6.9,0.1315,0.8614,available,77.62,11.5,13.1,test,time series data/caltech/California_Garage_01/2-39-125-21-2018-08-19T04-24-49-659772.csv.gz
ev_0645,ev,simulation_feeder_05,6.46,2026-01-15T20:15:00+05:30,2026-01-15T23:18:59+05:30,14.306,11.445,19.809,15,183,2026-01-15T23:18:59+05:30,1.4,6.46,0.0465,0.9449,available,47.97,45.4,75.2,test,time series data/caltech/California_Garage_01/2-39-91-441-2018-11-14T14-45-04-842651.csv.gz
ev_0646,ev,simulation_feeder_06,6.03,2026-01-15T19:45:00+05:30,2026-01-16T03:45:54+05:30,13.723,10.978,41.65,15,480,2026-01-16T03:45:54+05:30,1.4,6.03,0.0747,0.8646,available,41.65,25.8,58.7,test,time series data/jpl/Arroyo_Garage_01/1-1-193-825-2020-11-17T14-17-23-811767.csv.gz
ev_0647,ev,simulation_feeder_07,10.77,2026-01-15T00:30:00+05:30,2026-01-15T01:18:39+05:30,7.061,5.649,8.733,15,48,2026-01-15T01:18:39+05:30,1.4,10.77,0.1311,0.8664,available,68.83,24.0,34.3,test,time series data/caltech/California_Garage_02/2-6-3-1625-2020-04-27T19-03-31-470648.csv.gz
ev_0648,ev,simulation_feeder_08,18.26,2026-01-15T17:45:00+05:30,2026-01-15T18:11:21+05:30,7.362,5.89,8.019,15,26,2026-01-15T18:11:21+05:30,1.4,18.26,0.0776,0.8665,available,89.36,21.4,29.6,test,time series data/caltech/California_Garage_02/2-6-3-1628-2019-11-09T12-25-40-103036.csv.gz
ev_0649,ev,simulation_feeder_09,7.09,2026-01-15T21:45:00+05:30,2026-01-16T07:00:45+05:30,39.902,31.922,65.671,15,555,2026-01-16T07:00:45+05:30,1.4,7.09,0.1473,0.9896,available,99.81,34.3,74.3,test,time series data/caltech/California_Garage_01/2-39-79-377-2019-01-14T16-23-40-718424.csv.gz
ev_0650,ev,simulation_feeder_10,3.51,2026-01-15T05:30:00+05:30,2026-01-15T20:05:45+05:30,6.539,5.231,51.231,15,875,2026-01-15T20:05:45+05:30,1.4,3.51,0.2101,0.8835,available,77.5,31.2,39.6,test,time series data/caltech/California_Garage_01/2-39-79-379-2018-07-05T00-06-57-695272.csv.gz
ev_0651,ev,simulation_feeder_01,6.83,2026-01-15T09:15:00+05:30,2026-01-20T05:18:24+05:30,48.893,39.114,95.31,15,6963,2026-01-20T05:18:24+05:30,1.4,6.83,0.2084,0.8877,available,95.31,10.6,61.9,test,time series data/caltech/N_Wilson_Garage_01/2-137-441-2999-2020-09-01T03-48-50-128311.csv.gz
ev_0652,ev,simulation_feeder_02,6.65,2026-01-15T21:00:00+05:30,2026-01-16T06:35:50+05:30,7.858,6.286,45.89,15,575,2026-01-16T06:35:50+05:30,1.4,6.65,0.1833,0.9266,available,45.89,58.1,75.2,test,time series data/caltech/California_Garage_02/2-6-3-1365-2019-10-16T15-32-49-903352.csv.gz
ev_0653,ev,simulation_feeder_03,6.12,2026-01-15T21:00:00+05:30,2026-01-16T06:40:36+05:30,11.634,9.307,53.65,15,580,2026-01-16T06:40:36+05:30,1.4,6.12,0.1247,0.8806,available,53.65,27.0,48.7,test,time series data/caltech/California_Garage_01/2-39-79-380-2020-03-09T15-41-04-871328.csv.gz
ev_0654,ev,simulation_feeder_04,3.55,2026-01-15T05:45:00+05:30,2026-01-15T07:14:20+05:30,1.419,1.135,5.286,15,89,2026-01-15T07:14:20+05:30,1.4,3.55,0.2007,0.9653,available,75.23,18.8,20.7,test,time series data/caltech/California_Garage_01/2-39-127-19-2019-06-26T00-21-58-973441.csv.gz
ev_0655,ev,simulation_feeder_05,3.33,2026-01-15T19:45:00+05:30,2026-01-16T05:14:24+05:30,10.321,8.257,31.602,15,569,2026-01-16T05:14:24+05:30,1.4,3.33,0.0247,0.8944,available,96.44,47.3,58.0,test,time series data/caltech/N_Wilson_Garage_01/2-137-440-2980-2019-12-09T14-19-14-769975.csv.gz
ev_0656,ev,simulation_feeder_06,3.6,2026-01-15T05:30:00+05:30,2026-01-15T07:40:38+05:30,5.576,4.461,7.838,15,130,2026-01-15T07:40:38+05:30,1.4,3.6,0.1006,0.9711,available,66.78,57.7,66.0,test,time series data/caltech/California_Garage_01/2-39-129-17-2018-06-02T00-07-45-007766.csv.gz
ev_0657,ev,simulation_feeder_07,3.37,2026-01-15T22:15:00+05:30,2026-01-16T01:38:09+05:30,8.733,6.986,11.41,15,203,2026-01-16T01:38:09+05:30,1.4,3.37,0.086,0.9337,available,57.41,39.8,55.0,test,time series data/jpl/Arroyo_Garage_01/1-1-179-815-2020-10-01T16-58-01-309070.csv.gz
ev_0658,ev,simulation_feeder_08,6.6,2026-01-15T09:00:00+05:30,2026-01-15T20:11:12+05:30,13.882,11.106,73.832,15,671,2026-01-15T20:11:12+05:30,1.4,6.6,0.1005,0.9811,available,81.49,54.0,71.0,test,time series data/caltech/California_Garage_01/2-39-89-25-2018-08-11T03-37-31-170622.csv.gz
ev_0659,ev,simulation_feeder_09,1.58,2026-01-15T00:15:00+05:30,2026-01-15T01:07:36+05:30,0.808,0.646,1.385,15,52,2026-01-15T01:07:36+05:30,1.4,1.58,0.1308,0.9099,available,87.85,53.9,54.8,test,time series data/caltech/California_Garage_01/2-39-126-20-2019-12-18T18-50-21-367497.csv.gz
ev_0660,ev,simulation_feeder_10,6.34,2026-01-15T19:15:00+05:30,2026-01-16T04:31:42+05:30,11.038,8.83,58.825,15,556,2026-01-16T04:31:42+05:30,1.4,6.34,0.1607,0.9613,available,77.0,56.6,70.9,test,time series data/caltech/California_Garage_01/2-39-79-382-2018-10-15T13-53-20-375888.csv.gz
ev_0661,ev,simulation_feeder_01,3.41,2026-01-15T19:45:00+05:30,2026-01-16T02:16:26+05:30,5.31,4.248,22.246,15,391,2026-01-16T02:16:26+05:30,1.4,3.41,0.0231,0.9795,available,91.89,71.3,77.1,test,time series data/caltech/California_Garage_01/2-39-79-381-2018-08-17T14-25-18-039714.csv.gz
ev_0662,ev,simulation_feeder_02,3.33,2026-01-15T04:15:00+05:30,2026-01-15T08:25:41+05:30,4.4,3.52,13.913,15,250,2026-01-15T08:25:41+05:30,1.4,3.33,0.0563,0.8645,available,93.08,43.1,47.8,test,time series data/caltech/California_Garage_01/2-39-88-24-2019-09-05T22-57-07-277622.csv.gz
ev_0663,ev,simulation_feeder_03,10.81,2026-01-15T22:15:00+05:30,2026-01-16T07:48:00+05:30,8.07,6.456,83.26,15,573,2026-01-16T07:48:00+05:30,1.4,10.81,0.1214,0.8854,available,83.26,35.7,45.4,test,time series data/caltech/California_Garage_02/2-6-3-1624-2019-12-12T16-58-38-008691.csv.gz
ev_0664,ev,simulation_feeder_04,6.53,2026-01-15T23:45:00+05:30,2026-01-16T01:03:33+05:30,8.329,6.663,8.549,15,78,2026-01-16T01:03:33+05:30,1.4,6.53,0.1204,0.9864,available,83.02,52.5,62.5,test,time series data/office_01/Parking_Lot_01/19-102-260-1637-2019-09-27T18-26-50-248060.csv.gz
ev_0665,ev,simulation_feeder_05,6.56,2026-01-15T21:15:00+05:30,2026-01-16T05:44:43+05:30,26.643,21.314,55.729,15,509,2026-01-16T05:44:43+05:30,1.4,6.56,0.098,0.9375,available,58.73,18.0,63.4,test,time series data/caltech/California_Garage_02/2-6-3-1364-2020-10-12T15-50-12-629263.csv.gz
ev_0666,ev,simulation_feeder_06,3.5,2026-01-15T10:45:00+05:30,2026-01-15T11:00:00+05:30,0.605,0.484,0.875,15,15,2026-01-15T11:00:00+05:30,1.4,3.5,0.1892,0.907,available,67.43,10.4,11.3,test,time series data/caltech/California_Garage_01/2-39-138-29-2018-08-18T05-22-47-877347.csv.gz
ev_0667,ev,simulation_feeder_07,1.4,2026-01-15T00:30:00+05:30,2026-01-15T05:57:49+05:30,4.003,3.202,7.649,15,327,2026-01-15T05:57:49+05:30,1.4,1.4,0.0219,0.9695,available,82.61,13.6,18.4,test,time series data/caltech/California_Garage_02/2-6-3-1364-2020-03-02T16-00-33-018351.csv.gz
ev_0668,ev,simulation_feeder_08,3.38,2026-01-15T02:00:00+05:30,2026-01-15T12:03:15+05:30,13.903,11.122,33.983,15,603,2026-01-15T12:03:15+05:30,1.4,3.38,0.1614,0.9088,available,54.04,19.8,45.5,test,time series data/caltech/California_Garage_01/2-39-89-25-2018-09-02T20-37-20-992489.csv.gz
ev_0669,ev,simulation_feeder_09,6.4,2026-01-15T20:45:00+05:30,2026-01-16T00:49:30+05:30,3.446,2.757,26.08,15,244,2026-01-16T00:49:30+05:30,1.4,6.4,0.0931,0.9471,available,39.93,13.6,22.2,test,time series data/caltech/California_Garage_01/2-39-79-380-2018-07-20T15-17-28-844729.csv.gz
ev_0670,ev,simulation_feeder_10,11.06,2026-01-15T20:45:00+05:30,2026-01-15T21:00:00+05:30,1.248,0.998,2.765,15,15,2026-01-15T21:00:00+05:30,1.4,11.06,0.1158,0.9737,available,81.97,68.4,69.9,test,time series data/caltech/California_Garage_02/2-6-3-1632-2019-05-22T15-16-13-891605.csv.gz
ev_0671,ev,simulation_feeder_01,3.31,2026-01-15T22:15:00+05:30,2026-01-16T08:35:18+05:30,5.419,4.335,34.22,15,620,2026-01-16T08:35:18+05:30,1.4,3.31,0.0721,0.9815,available,92.73,39.1,44.9,test,time series data/caltech/California_Garage_01/2-39-139-28-2019-02-07T16-50-22-600519.csv.gz
ev_0672,ev,simulation_feeder_02,3.45,2026-01-15T21:15:00+05:30,2026-01-16T02:44:16+05:30,4.224,3.379,18.933,15,329,2026-01-16T02:44:16+05:30,1.4,3.45,0.0949,0.9363,available,79.95,11.4,16.7,test,time series data/caltech/California_Garage_01/2-39-89-25-2018-12-07T15-54-56-859731.csv.gz
ev_0673,ev,simulation_feeder_03,6.46,2026-01-15T04:30:00+05:30,2026-01-15T07:48:38+05:30,19.099,15.279,21.386,15,198,2026-01-15T07:48:38+05:30,1.4,6.46,0.1506,0.9556,available,85.74,11.4,33.7,test,time series data/caltech/N_Wilson_Garage_01/2-137-440-2989-2020-02-13T23-07-17-448345.csv.gz
ev_0674,ev,simulation_feeder_04,6.88,2026-01-15T04:30:00+05:30,2026-01-15T05:27:20+05:30,6.331,5.065,6.574,15,57,2026-01-15T05:27:20+05:30,1.4,6.88,0.2053,0.9283,available,57.37,12.9,23.9,test,time series data/caltech/California_Garage_01/2-39-130-31-2018-10-25T23-08-34-039469.csv.gz
ev_0675,ev,simulation_feeder_05,6.08,2026-01-15T22:15:00+05:30,2026-01-16T04:55:20+05:30,7.086,5.669,35.14,15,400,2026-01-16T04:55:20+05:30,1.4,6.08,0.2108,0.8815,available,35.14,17.4,37.6,test,time series data/caltech/N_Wilson_Garage_01/2-137-441-3010-2020-02-24T16-48-33-634071.csv.gz
ev_0676,ev,simulation_feeder_06,7.01,2026-01-15T21:45:00+05:30,2026-01-16T05:01:06+05:30,23.201,18.561,38.95,15,436,2026-01-16T05:01:06+05:30,1.4,7.01,0.1396,0.9039,available,38.95,16.8,76.4,test,time series data/caltech/California_Garage_01/2-39-127-19-2019-07-20T16-20-57-194008.csv.gz
ev_0677,ev,simulation_feeder_07,6.91,2026-01-15T09:45:00+05:30,2026-01-15T10:00:00+05:30,0.169,0.135,1.728,15,15,2026-01-15T10:00:00+05:30,1.4,6.91,0.087,0.9036,available,37.37,88.4,88.9,test,time series data/caltech/California_Garage_01/2-39-78-366-2018-08-08T04-25-44-437659.csv.gz
ev_0678,ev,simulation_feeder_08,6.79,2026-01-15T09:15:00+05:30,2026-01-16T18:34:09+05:30,13.186,10.549,61.82,15,1999,2026-01-16T18:34:09+05:30,1.4,6.79,0.0341,0.8885,available,61.82,24.0,45.3,test,time series data/caltech/California_Garage_01/2-39-78-360-2018-08-26T03-50-47-293109.csv.gz
ev_0679,ev,simulation_feeder_09,1.81,2026-01-15T01:00:00+05:30,2026-01-15T03:11:14+05:30,1.058,0.846,3.959,15,131,2026-01-15T03:11:14+05:30,1.4,1.81,0.2013,0.9705,available,83.32,14.5,15.8,test,time series data/caltech/California_Garage_01/2-39-78-362-2018-12-14T19-39-35-934777.csv.gz
ev_0680,ev,simulation_feeder_10,10.37,2026-01-15T01:45:00+05:30,2026-01-15T06:37:46+05:30,12.335,9.868,50.6,15,292,2026-01-15T06:37:46+05:30,1.4,10.37,0.1075,0.9092,available,86.99,27.6,41.8,test,time series data/caltech/N_Wilson_Garage_01/2-137-440-3985-2020-07-21T20-25-35-606211.csv.gz
ev_0681,ev,simulation_feeder_01,6.56,2026-01-15T01:30:00+05:30,2026-01-15T03:43:23+05:30,12.125,9.7,14.583,15,133,2026-01-15T03:43:23+05:30,1.4,6.56,0.2186,0.9756,available,99.78,42.7,54.9,test,time series data/caltech/California_Garage_01/2-39-123-23-2018-06-02T20-06-22-053637.csv.gz
ev_0682,ev,simulation_feeder_02,6.83,2026-01-15T21:45:00+05:30,2026-01-16T06:40:31+05:30,16.689,13.351,60.96,15,535,2026-01-16T06:40:31+05:30,1.4,6.83,0.0755,0.905,available,90.15,57.1,75.6,test,time series data/caltech/California_Garage_01/2-39-78-360-2019-10-09T16-28-54-674501.csv.gz
ev_0683,ev,simulation_feeder_03,1.71,2026-01-15T02:15:00+05:30,2026-01-15T04:23:04+05:30,0.826,0.661,3.65,15,128,2026-01-15T04:23:04+05:30,1.4,1.71,0.2044,0.9822,available,81.31,16.4,17.4,test,time series data/caltech/California_Garage_01/2-39-89-25-2020-05-11T20-58-05-848503.csv.gz
ev_0684,ev,simulation_feeder_04,1.85,2026-01-15T22:00:00+05:30,2026-01-15T22:48:13+05:30,0.918,0.734,1.487,15,48,2026-01-15T22:48:13+05:30,1.4,1.85,0.0658,0.9673,available,41.1,52.3,54.5,test,time series data/caltech/California_Garage_01/2-39-78-365-2019-10-09T16-33-10-543623.csv.gz
ev_0685,ev,simulation_feeder_05,1.67,2026-01-15T06:15:00+05:30,2026-01-15T07:01:30+05:30,0.419,0.335,1.294,15,46,2026-01-15T07:01:30+05:30,1.4,1.67,0.1546,0.8791,available,78.98,22.1,22.6,test,time series data/caltech/S_Wilson_Garage_01/2-105-277-1696-2019-12-20T00-46-06-798611.csv.gz
ev_0686,ev,simulation_feeder_06,6.0,2026-01-15T20:45:00+05:30,2026-01-16T00:32:39+05:30,11.633,9.306,22.765,15,227,2026-01-16T00:32:39+05:30,1.4,6.0,0.0723,0.8621,available,36.08,43.3,75.5,test,time series data/caltech/California_Garage_02/2-6-3-1356-2019-04-22T15-26-32-520393.csv.gz
ev_0687,ev,simulation_feeder_07,22.0,2026-01-15T03:00:00+05:30,2026-01-15T03:22:32.740433+05:30,8.267,6.614,8.267,15,22,2026-01-15T03:22:32.740433+05:30,1.4,22.0,0.0313,0.9874,available,77.34,19.4,30.1,test,time series data/caltech/N_Wilson_Garage_01/2-137-521-3844-2020-08-20T21-33-00-049732.csv.gz
